TOKEN_ID,TOKEN_NAME,Background Color,Aura,Skin,Lips,Eyes,Nose Ring,Hair,Shirt,Necklace,Earrings,Headpiece,Tier,Eyeliner,Essence,Tattoos,Eclipsed,Tears,Scar,Bandages,Crown,Void,Blessed
816,Warrior Druspa - Divine #816,Laguna,Tranquility,Airtorn,Pursed Void,,Silver Slack,Barbaric,Arcane Tassel,Aegian,Amber,Dorado,Apostle,,,Sacrificial,,,,,,,
817,Ula Telin - Divine #817,Sky,Tranquility,Tainted,Amber,Passionate,Jeweled,Illuminated Sky,Deep Sea Cloak,Gold Divine,Morganite,Cradle of Light,Vindicator,,,,,,,,,,
818,Mage Larsii - Divine #818,Azure,Retribution,Lifebreath,Deep Sea,,Silver Double Chained,Mage,Warlock,Harspiera's Tears,Golden Echoes,Rejuvenating Horns,Apostle,,,Offering,,,,,,,
819,Master Tel Yelai - Divine #819,Ochre,Retribution,Serpentheart,Natural,,Silver Hoop,Master,Green Mage,Da,Morganite,Spring Crown,Apostle,,,Spirit,,,,,,,
820,Enchanter Tsaeua - Divine #820,Heated,Combative,Drake-Tempered,Void Kissed,,Golden Slack,Enchanter,Burned Wraps,Tri Azurite,Suspended Ruby,Vitality Spikes,Apostle,,,Guardian,,,,,,,
821,Druid Tel Livanas - Divine #821,Heated,Perceptive,Lifebreath,Frozen,,Silver Frayed Ring,Druidic,Amber,Bronzed Barbs,Lunar,Bronzed Horns,Apostle,,,Nature's Phase,,,,,,,
822,Kara'ylve Ru - Divine #822,Ochre,Passionate,Broken,Deep Sea,,,Absence,Imperial Vestments,Pearls of Absence,,,Royalty,,,,,,Interrogated,Ghost,Jaws of Eternity,,
823,Ter Oalyn - Divine #823,Fandango,Rejuvenation,Imbued,Pursed Frozen,Hazel,Silver Slack,Shadow,Tranquil Gown,Green Opals,Obsidian,Gems of Purity,Vindicator,,,,,,,,,,
824,Keeper Erlai - Divine #824,Laguna,Tranquility,Lifebreath,Frosted,,Golden Double Chained,Keeper,Plates of Nature,Gold Divine,Gold Chain,Cradle of Light,Apostle,,,Sacrificial,,,,,,,
825,Mesola - Divine #825,Ochre,Harmonic,Cosmic,Natural,Life Taking,Silver Bridge,Focused,Vitality Toga,Stones of Life,Emerald,Arcane Coils,Vindicator,,,,,,,,,,
826,Leiv - Divine #826,Emerald,Passionate,Tainted,Deep Sea,Passionate,Silver Hoop,Fiery Focus,Cream Toga,Grenal,Obsidian,Spring Crown,Vindicator,,,,,,,,,,
827,Conjuror Li Torliao - Divine #827,Lilac,Rejuvenation,Lifebreath,Toxic,,Silver Bridge,Conjuror,High Mage,Red Opals,Bullets,Rejuvenating Horns,Apostle,,,Metamorphosis,,,,,,,
828,Ioura - Divine #828,Floral,Perceptive,Imbued,Toxic,Frozen,Silver Double Chained,Ancient Dark,Bronzed Dress,Stones of Heart,Silver Chandelier,Azurite Spikes,Vindicator,,,,,,,,,,
829,Satori - Divine #829,Ochre,Perceptive,Refined,Pursed Frosted,Frozen,Silver Slack,Heart Seer,Bronzed Robes,Stones of Pride,Golden Echoes,Cradle of Truth,Vindicator,,,,,,,,,,
830,Arisen Zsaria - Divine #830,Laguna,Warm,Airtorn,Tangerine,,Silver Frayed Ring,Risen,Golden Plates,Harspiera,Solar,Spring Crown,Apostle,,,Spirit,,,,,,,
831,Enchanter Raooren Ray - Divine #831,Fandango,Warm,Airtorn,Pursed Crimson,,Silver Hoop,Enchanter,Burned Plates,Golden Rings,Silver Stars,Druidic Crown,Apostle,,,Kindness,,,,,,,
832,Ar Siltori - Divine #832,Laguna,Focus,Cosmic,Pursed Crimson,Frozen,Silver Bridge,Ancient Tarnished,Shimmering Cape,The Arc's Guidance,Solar,Golden Horns,Vindicator,,,,,,,,,,
833,Karsii - Divine #833,Heated,Warm,Cosmic,Raspberry,Life Giving,Silver Double Chained,Winter Kissed,Arcane Cloak,Sramosa,Bullets,Gems of Optimism,Vindicator,Eyeliner,,,,,,,,,
834,Daren Yi - Divine #834,Amethyst,Tranquility,Imbued,Tangerine,Frozen,Silver Hoop,Frost,Purity Gown,Silver Divine,Silver Serpents,Gems of Patience,Vindicator,,,,,,,,,,
835,Warrior Ar Sileve - Divine #835,Sky,Perceptive,Lifebreath,Deep Sea,,Silver Bridge,Barbaric,Cosmic Mage,Stones of Pride,Rubies,Coils of Nature,Apostle,,Aqueous,Guardian,,,,,,,
836,Seer Tel Ealii - Divine #836,Emerald,Tranquility,Serpentheart,Pursed Void,,Jeweled,Seer,Mystic Plates,Aegian,Pearls,Mystical Crown,Apostle,,,Of The Wise,,,,,,,
837,Trueua - Divine #837,Amethyst,Combative,Cosmic,Deep Sea,Frost,Jeweled,Blunt Bangs,Natural Dress,Golden Rings,Amber,Vitality Spikes,Vindicator,,,,,,,,,,
838,Ascended Meuta - Divine #838,Heated,Retribution,Drake-Tempered,Amber,,Silver Slack,Ascended,Deep Sea Amice,Stones of Life,Emerald,Golden Gladiator,Apostle,,,Loyalty,,,,,,,
839,Maepa - Divine #839,Azure,Warm,Refined,Frozen,Passionate,Silver Frayed Ring,Shallow Waters,Natural Toga,Aegian,Silver Hoops,Pierced Crown,Vindicator,,,,,Tears,,,,,
840,Ar Laeve - Divine #840,Heated,Tranquility,Tainted,Void Kissed,Frost,Silver Hoop,Rustic,Arcane Robes,Pendant of Life,Suspended Sapphire,Gems of Innocence,Vindicator,,,,,,,,,,
841,Oqermi - Divine #841,Sacred Peach,Serene,Refined,Toxic,Hazel,Silver Frayed Ring,Fiery Focus,Shimmering Cape,Amarashen,Morganite,Enchanted Spikes,Vindicator,,,,,,,,,,
842,Tel Easola - Divine #842,Sacred Peach,Cosmic,Imbued,Pursed Void,Frozen,Silver Double Chained,Ancient Arcane,Arcane Cloak,Arcane Choker,Emerald,Silver Gladiator,Vindicator,,,,,,,,,,
843,Tor Ider - Divine #843,Azure,Rejuvenation,Refined,Pursed Amber,Hazel,Silver Bridge,Hazelnut,Arcane Cape,Red Opals,Super Lunar,Gems of Life,Vindicator,,,,,,,,,,
844,Iotis - Divine #844,Ochre,Serene,Imbued,Raspberry,Life Taking,Chain of Pearls,Electric,Robes of Nature,Tri Azurite,Rubies,Coils of Ambience,Vindicator,,,,,,,,,,
845,Tempest Tel Silz - Divine #845,Ochre,Serene,Drake-Tempered,Pursed Frosted,,Golden Bridge,Tempest,Arcane Amice,Grenal,Silver Tears,Halo of Penance,Apostle,,,Sky Torn,,,,,,,
846,Ula Oen Pa - Divine #846,Lilac,Passionate,Betrayed,Pursed Crimson,Life Giving,Jeweled,Chestnut,Purity Gown,Da,Pearls,Cradle of Truth,Vindicator,,Clouded,,,,,,,,
847,Finei Mae - Divine #847,Natural,Retribution,Cosmic,Pursed Void,Frost,Silver Slack,Dusk,Deep Sea Dress,The Breath of Infinity,Lunar,Golden Gladiator,Vindicator,,,,,,,,,,
848,Terliao - Divine #848,Natural,Focus,Refined,Tangerine,Passionate,Silver Double Chained,Heart,Arcane Robes,Bronzed Barbs,Emerald,Silver Chandelier,Vindicator,,,,,,,,,,
849,Raiave - Divine #849,Sky,Combative,Refined,Pursed Void,Hazel,Chain of Pearls,Winter,Arcane Cloak,Mystical Stones,Morganite,Enchanted Horns,Vindicator,,,,,,,,,,
850,Spirited Opa - Divine #850,Fandango,Warm,Drake-Tempered,Raspberry,,Golden Frayed Ring,Spirited,Burned Amice,Tears of Grenal,Obsidian,Coils of Fire,Apostle,,Lightning,Nature's Phase,,,,,,,
851,Ar Sillyn - Divine #851,Laguna,Harmonic,Refined,Pursed Crimson,Frost,Silver Frayed Ring,Majestic Seer,Bronzed Cape,Obsidian Band,Golden Chandelier,Gems of Innocence,Vindicator,,,,,,,,,,
852,Terkar - Divine #852,Heated,Perceptive,Cosmic,Amber,Life Giving,Silver Bridge,Sunrise,Purity Toga,Sramosa,Lunar,Coils of Nature,Vindicator,,,,,,,,,,
853,Iyraun - Divine #853,Emerald,Rejuvenation,Refined,Deep Sea,Passionate,Golden Bridge,Mystified,Shimmering Cloak,Tri Obsidian,Silver Stars,Gems of Pride,Vindicator,,,,,,,,,,
854,Orauei Mae - Divine #854,Fandango,Perceptive,Imbued,Pursed Void,Frozen,Chain of Pearls,Frost,Arcane Cape,Silver Barbs,Solar,Druidic Crown,Vindicator,,,,,,,,,,
855,Tempest Jinei Su - Divine #855,Lilac,Focus,Serpentheart,Pursed Crimson,,Golden Double Chained,Tempest,Gold Librarian,Tri Obsidian,Amber,Blossomed Crown,Apostle,,,Kin,,,,,,,
856,Spirited Terila - Divine #856,Sky,Retribution,Serpentheart,Toxic,,Silver Double Chained,Spirited,Void Forseeing,Gro,Silver Charged,Arcane Coils,Apostle,,,Guidance,,,,,,,
857,Tor Yula - Divine #857,Floral,Combative,Cosmic,Pursed Crimson,Life Giving,Golden Slack,Shadow,Fiery Gown,Harspiera's Tears,Super Lunar,Darkwood Spikes,Vindicator,,,,,,,,,,
858,Ar Ieelle - Divine #858,Floral,Focus,Tainted,Pursed Frosted,Frozen,Jeweled,Flames,Fiery Toga,Pendant of Wisdom,Obsidian,Golden Gladiator,Vindicator,,,,,,,,,,
859,Aewiera - Divine #859,Fandango,Tranquility,Imbued,Pursed Void,Life Taking,Golden Frayed Ring,Electric,Shimmering Dress,Harspiera's Tears,Amber,Bronzed Horns,Vindicator,,,,,Tears,,,,,
860,Warrior Parsii - Divine #860,Amethyst,Focus,Lifebreath,Crimson,,Silver Hoop,Barbaric,Arcane Wraps,Arcane Choker,Amber,Coils of Ambience,Apostle,,,Offering,,,,,,,
861,Terivanas - Divine #861,Azure,Retribution,Refined,Crimson,Frozen,Golden Bridge,Regal,Cape of Heart,Aegian,Bullets,Gems of Patience,Vindicator,,,,,,,,,,
862,Tor Isoli - Divine #862,Lilac,Perceptive,Refined,Pursed Crimson,Frozen,Golden Double Chained,Darkened,Purity Gown,Silver Barbs,Silver Echoes,Plata,Vindicator,,,,,,,,,,
863,Reneuio - Divine #863,Sky,Harmonic,Refined,Toxic,Hazel,Chain of Pearls,Dark Seer,Dress of Purity,Gold Charge,Gold Charged,Gems of Wisdom,Vindicator,,Aqueous,,,,,,,,
864,Tsaivanas - Divine #864,Heated,Serene,Imbued,Amber,Frost,Silver Hoop,Faint Hearted,Arcane Robes,Tri Azurite,Pearls,Gems of Life,Vindicator,,,,,,,,,,
865,Raa'i Nal - Divine #865,Emerald,Perceptive,Broken,Pursed Void,,,Emptiness,Sheathing of Harspiera,The Nebular Amulet,,,Royalty,,,,,,Bladestruck,Blood Stained,The Pillars of Resistance,,
866,Ar Ialtia Te - Divine #866,Natural,Warm,Refined,Pursed Frozen,Life Giving,Silver Slack,Focused,Arcane Cloak,Stones of Pride,Silver Dreamcatchers,Revitalized Crown,Vindicator,,,,,,,,,,
867,Ula Tien May - Divine #867,Sacred Peach,Passionate,Refined,Frosted,Frozen,Jeweled,Tainted,Toga of Heart,The Arc's Guidance,Rubies,Dorado,Vindicator,,,,,,,,,,
868,Master Yalmi - Divine #868,Floral,Retribution,Airtorn,Amber,,Golden Bridge,Master,Void Forseeing,Pendant of Life,Golden Tears,Plata,Apostle,,,Prophecy,,,,,,,
869,Iraze - Divine #869,Amethyst,Tranquility,Cosmic,Natural,Frozen,Blessed Stud,Fiery,Dark Gown,Amarashen,Lunar,Gems of Purity,Vindicator,,,,,,,,,,
870,Orausola - Divine #870,Emerald,Serene,Cosmic,Frozen,Frozen,Silver Slack,Ancient Blue,Shimmering Dress,Red Opals,Emerald,Golden Spikes,Vindicator,,,,,,,,,,
871,Tor Iakar - Divine #871,Ochre,Harmonic,Refined,Deep Sea,Life Giving,Silver Hoop,River,Shimmering Cloak,Silver Charge,Pearls,Golden Horns,Vindicator,,,,,,,,,,
872,Ascended Lasive - Divine #872,Ochre,Harmonic,Lifebreath,Natural,,Jeweled,Ascended,Golden Mage,Silver Charge,Silver Hoops,Barbs of Arrogance,Apostle,,,Refraction,,,,,,,
873,Seer Er Datis - Divine #873,Sky,Passionate,Serpentheart,Raspberry,,Silver Slack,Seer,Plates of Nature,Gold Charge,Silver Chandelier,Enchanted Spikes,Apostle,,,Glory,,,,,,,
874,Tor Yria - Divine #874,Sky,Tranquility,Imbued,Frosted,Passionate,Silver Bridge,Phoenix,Arcane Robes,Golden Columns,Obsidian,Gems of Optimism,Vindicator,,,,,,,,,,
875,Ar'yi Ler - Divine #875,Lilac,Perceptive,Broken,Pursed Frozen,,,Annulled,Imperial Vestments,A Glimpse of Hope,,,Royalty,,,,,,Mawstruck,Battleworn,Cage of Hearts,,
876,Druid Arolera - Divine #876,Laguna,Serene,Airtorn,Frozen,,Golden Hoop,Druidic,Silvered,Silver Barbs,Silver Divine,Pierced Crown,Apostle,,,Blindsided,,,,,,,
877,Fin Raeiv - Divine #877,Sacred Peach,Focus,Imbued,Pursed Frosted,Hazel,Golden Hoop,Highness,Arcane Cape,Green Opals,Gold Chain,Coils of Fire,Vindicator,,,,,,,,,,
878,Orauei Sol - Divine #878,Amethyst,Retribution,Refined,Amber,Passionate,Silver Double Chained,Burnt,Dress of Heart,Da,Solar,Barbs of Arrogance,Vindicator,,,,,,,,,,
879,Ar Silpari - Divine #879,Natural,Rejuvenation,Tainted,Raspberry,Frozen,Silver Frayed Ring,Arcane,Mystic Robes,Pendant of Life,Rubies,Mystical Horns,Vindicator,,,,,,,,,,
880,Maete Re - Divine #880,Laguna,Passionate,Tainted,Pursed Void,Frost,Silver Slack,Frosted Focus,Shimmering Cape,Obsidian Band,Morganite,Rejuvenating Horns,Vindicator,Eyeliner,,,,,,,,,
881,Disciple Ula Emnal - Divine #881,Amethyst,Warm,Serpentheart,Pursed Frosted,,Silver Frayed Ring,Disciple,Red Gilded,Harspiera's Tears,Golden Hoops,Cradle of Noir,Apostle,,Clouded,Sky Torn,,,,,,,
882,Pailyn - Divine #882,Emerald,Perceptive,Cosmic,Natural,Frost,Silver Double Chained,Fiery Seer,Cloak of Heart,Grenal,Silver Charged,Darkwood Spikes,Vindicator,,,,,,,,,,
883,Ula Tiiersa - Divine #883,Heated,Warm,Imbued,Pursed Amber,Life Giving,Silver Bridge,Vindicated,Arcane Robes,Stones of Life,Silver Hoops,Barrette,Vindicator,,,,,,,,,,
884,Renivanas - Divine #884,Amethyst,Cosmic,Refined,Pursed Crimson,Frozen,Chain of Pearls,Almond,Dark Toga,Stones of Heart,Golden Dreamcatchers,Halo of Penance,Vindicator,,,,,,,,,,
885,Arisen Zsaiera - Divine #885,Sacred Peach,Perceptive,Drake-Tempered,Pursed Crimson,,Golden Frayed Ring,Risen,Burned Plates,Silver Rings,Morganite,Silver Gladiator,Apostle,,,Guidance,,,,,,,
886,Qua'lue Nal - Divine #886,Natural,Passionate,Broken,Pursed Crimson,,,Distraught,Gilded Garms,Stone of the Healing,,,Royalty,,,,,,Stolen Breath,Witnessing,Fleur de Vi,,
887,Yalstar - Divine #887,Sky,Combative,Refined,Toxic,Frozen,Silver Frayed Ring,Shallow Waters,Arcane Cloak,Tarnished Band,Bullets,Mystical Crown,Vindicator,,,,,,,,,,
888,Iaoei Su - Divine #888,Fandango,Retribution,Tainted,Toxic,Life Giving,Jeweled,Ancient Tarnished,Cape of Nature,Silver Columns,Amber,Golden Chandelier,Vindicator,,,,,,,,,,
889,Ar Uwsola - Divine #889,Azure,Serene,Cosmic,Void Kissed,Passionate,Chain of Pearls,Blunt Bangs,Fiery Toga,Harspiera,Amber,Barbs of Ascension,Vindicator,,Burning,,,,,,,,
890,Mage Fin Raeen Li - Divine #890,Sacred Peach,Combative,Drake-Tempered,Void Kissed,,Chain of Pearls,Mage,Golden Plates,Tarnished Band,Rubies,Gems of Optimism,Apostle,,,Nature's Phase,,,,,,,
891,Tsalera - Divine #891,Floral,Combative,Imbued,Tangerine,Frozen,Silver Hoop,Phoenix,Cape of Wisdom,Tears of Grenal,Solar,Cradle of Light,Vindicator,,,,,,,,,,
892,Conjuror Preen Li - Divine #892,Sky,Retribution,Lifebreath,Pursed Void,,Silver Bridge,Conjuror,Mystic Mage,Obsidian Band,Pearls,Cradle of Truth,Apostle,,,Metamorphosis,,,,,,,
893,Leura - Divine #893,Heated,Warm,Cosmic,Pursed Void,Hazel,Golden Frayed Ring,Winter Kissed,Toga of Innocence,Mystical Stones,Golden Divine,Enchanted Spikes,Vindicator,,,,,,,,,,
894,Urtarla - Divine #894,Amethyst,Warm,Refined,Deep Sea,Frost,Jeweled,Illuminated Sky,Arcane Cape,Gold Divine,Emerald,Arcane Coils,Vindicator,,,,,,,,,,
895,Master Ula Emtaras - Divine #895,Azure,Rejuvenation,Airtorn,Void Kissed,,Golden Slack,Master,Warlock,Sramosa,Bullets,Barbs of Ascension,Apostle,,,Spirit,,,,,,,
896,Er Daaila - Divine #896,Lilac,Passionate,Cosmic,Pursed Crimson,Hazel,Silver Bridge,Vindicated,Deep Sea Cloak,Gro,Bullets,Rejuvenating Horns,Vindicator,,,,,,,,,,
897,Keeper Rasen Pa - Divine #897,Amethyst,Harmonic,Lifebreath,Toxic,,Blessed Stud,Keeper,White Forseeing,Mystical Stones,Obsidian,Gems of Innocence,Apostle,,,Refraction,,,,,,,
898,Zsaliao - Divine #898,Laguna,Harmonic,Imbued,Pursed Frozen,Frozen,Silver Hoop,Sunrise,Tarnished Gown,Golden Rings,Morganite,Barbs of Arrogance,Vindicator,,Smoked,,,,,,,,
899,Ula Teave - Divine #899,Floral,Rejuvenation,Refined,Pursed Crimson,Frozen,Silver Double Chained,Hazelnut,Robes of Shadow,Tri Obsidian,Super Solar,Gems of Heart,Vindicator,,,,,,,,,,
900,Quaei Su - Divine #900,Lilac,Focus,Cosmic,Amber,Passionate,Silver Frayed Ring,Ancient Arcane,Arcane Robes,Sramosa,Obsidian,Golden Spikes,Vindicator,,,,,,,,,,
901,Ea Dastar - Divine #901,Natural,Retribution,Imbued,Crimson,Passionate,Golden Slack,Fiery Focus,Natural Gown,Arcane Choker,Pearls,Cradle of Noir,Vindicator,,,,,,,,,,
902,The Holy - Divine #902,,,,,,,,,,,,The Trinity,,Holy,,,,,,,,
903,Tempest Tel Ergi - Divine #903,Sacred Peach,Focus,Airtorn,Void Kissed,,Chain of Pearls,Tempest,Mystic Amice,Red Opals,Solar,Cradle of Noir,Apostle,,,Of The Wise,,,,,,,
904,Seer Quaen Li - Divine #904,Fandango,Combative,Serpentheart,Pursed Void,,Silver Double Chained,Seer,Blue Librarian,Gold Divine,Emerald,Golden Horns,Apostle,,Freed,Of The Wise,,,,,,,
905,Rate Re - Divine #905,Azure,Harmonic,Cosmic,Frosted,Frost,Silver Slack,Darkened,Dress of Purity,Stones of Pride,Gold Chain,Coils of Fire,Vindicator,,,,,,,,,,
906,Tor Ite Re - Divine #906,Fandango,Warm,Imbued,Natural,Hazel,Chain of Pearls,Focused,Arcane Cape,Gro,Lunar,Plata,Vindicator,,,,,,,,,,
907,Sorcerer Oqeiera - Divine #907,Heated,Tranquility,Serpentheart,Pursed Crimson,,Silver Bridge,Sorcerer,Arcane Wraps,Stones of Pride,Lunar,Gems of Heart,Apostle,,,Nature's Phase,,,,,,,
908,Ar Emarla - Divine #908,Sacred Peach,Rejuvenation,Cosmic,Pursed Void,Life Giving,Chain of Pearls,Blunt Bangs,Amber Toga,Tears of Grenal,Silver Echoes,Golden Chandelier,Vindicator,,,,,,,,,,
909,Ar Silura - Divine #909,Ochre,Perceptive,Imbued,Pursed Amber,Frost,Golden Slack,Rustic,Dark Toga,Silver Rings,Silver Chain,Cradle of Truth,Vindicator,,,,,,,,,,
910,Ialgi - Divine #910,Lilac,Retribution,Cosmic,Pursed Frosted,Life Giving,Silver Frayed Ring,Shimmering,Natural Toga,Harspiera's Tears,Golden Hoops,Bronzed Horns,Vindicator,,Clouded,,,,,,,,
911,Raoz - Divine #911,Ochre,Combative,Refined,Void Kissed,Life Giving,Golden Double Chained,River,Arcane Cloak,Gold Divine,Suspended Sapphire,Silver Gladiator,Vindicator,,,,,,,,,,
912,Enchanter Uwsola - Divine #912,Emerald,Passionate,Drake-Tempered,Deep Sea,,Chain of Pearls,Enchanter,Green Forseeing,Tri Obsidian,Silver Echoes,Silver Chandelier,Apostle,,,Refraction,,,,,,,
913,Warrior Aylei Te - Divine #913,Natural,Warm,Airtorn,Toxic,,Golden Double Chained,Barbaric,High Mage,Silver Divine,Silver Dreamcatchers,Barbs of Ascension,Apostle,,,Sky Torn,,,,,,,
914,Rau'i Nar - Divine #914,Sky,Focus,Broken,Toxic,,,Exalted,Sheathing of Grenal,Stone of the Divided,,,Royalty,,,,,,Imprisoned,Mutated,Shard of Aegian,,
915,Tarah - Divine #915,Emerald,Tranquility,Imbued,Pursed Frozen,Passionate,Golden Frayed Ring,Tainted,Shimmering Cloak,Silver Divine,Golden Divine,Enchanted Horns,Vindicator,,,,,,,,,,
916,Sorcerer Saoen Pa - Divine #916,Sacred Peach,Retribution,Drake-Tempered,Deep Sea,,Chain of Pearls,Sorcerer,Mystic Mage,Silver Columns,Lunar,Darkwood Spikes,Apostle,,,Prophecy,,,,,,,
917,Vesiersa - Divine #917,Ochre,Focus,Tainted,Crimson,Life Giving,Chain of Pearls,Majestic Seer,Arcane Cloak,Golden Rings,Rubies,Coils of Nature,Vindicator,,,,,,,,,,
918,Ua'rei Era - Divine #918,Sacred Peach,Serene,Broken,Amber,,,Silence,Dark Vestments,The Airborn Amulet,,,Royalty,,,,,,Mindflayed,Ghost,Scales of Gro,,
919,Trapa - Divine #919,Floral,Serene,Betrayed,Pursed Void,Life Giving,Silver Bridge,Highness,Fiery Gown,Bronzed Barbs,Pearls,Mystical Horns,Vindicator,,,,,,,,,,
920,Spirited Lasei Mae - Divine #920,Ochre,Warm,All-Seeing,Pursed Amber,,Blessed Stud,Spirited,Mystic Tassel,Harspiera,Suspended Sapphire,Gems of Purity,Apostle,,Lightning,Guardian,,,,,,,
921,Mage Prete Re - Divine #921,Sky,Perceptive,Serpentheart,Pursed Void,,Jeweled,Mage,Tarnished Tassel,Pendant of Wisdom,Silver Chain,Dorado,Apostle,,,Spirit,,,,,,,
922,Ar'yi El - Divine #922,Floral,Combative,Broken,Frosted,,,Revoked,Betrayed Vestments,A Glimpse of Redemption,,,Royalty,,,,,,Hollowed,Mutated,The Flame's Reflection,,
923,Warrior Yaen Yi - Divine #923,Heated,Serene,Serpentheart,Tangerine,,Golden Hoop,Barbaric,Burned Plates,Arcane Choker,Silver Chain,Gems of Life,Apostle,,Burning,Refraction,,,,,,,
924,Ula Ariave - Divine #924,Emerald,Retribution,Betrayed,Raspberry,Frozen,Silver Slack,Dark Seer,Purity Gown,Aegian,Solar,Coils of Ambience,Vindicator,,,,,,,,,,
925,Sairia Te - Divine #925,Azure,Passionate,Imbued,Pursed Crimson,Hazel,Chain of Pearls,Regal,Cloak of Heart,Golden Columns,Emerald,Blossomed Crown,Vindicator,,,,,,,,,,
926,Druid Ar Emarla - Divine #926,Laguna,Rejuvenation,Airtorn,Frosted,,Golden Frayed Ring,Druidic,Arcane Amice,Aegian,Morganite,Golden Chandelier,Apostle,,,Nature's Phase,,,,,,,
927,Conjuror Empari - Divine #927,Floral,Rejuvenation,Drake-Tempered,Amber,,Silver Double Chained,Conjuror,Silvered,Obsidian Band,Emerald,Azurite Spikes,Apostle,,,Blindsided,,,,,,,
928,Aqelera - Divine #928,Floral,Serene,Refined,Tangerine,Frost,Silver Double Chained,Illuminated Sky,Shimmering Dress,Silver Columns,Bullets,Barbs of Ascension,Vindicator,,Aqueous,,,,,,,,
929,Puate Re - Divine #929,Lilac,Warm,Cosmic,Frozen,Hazel,Golden Hoop,Mystified,Arcane Cape,Amarashen,Amber,Golden Gladiator,Vindicator,,,,,,,,,,
930,Mage Tel Ertaras - Divine #930,Azure,Serene,Lifebreath,Toxic,,Golden Slack,Mage,Burned,Silver Charge,Silver Tears,Golden Horns,Apostle,,,Offering,,,,,,,
931,Laelai - Divine #931,Sky,Focus,Cosmic,Frozen,Life Giving,Blessed Stud,Ancient Dark,Bronzed Dress,Grenal,Lunar,Gems of Pride,Vindicator,,,,Eclipsed,,,,,,
932,Sta'ylve Er - Divine #932,Heated,Rejuvenation,Broken,Pursed Void,,,Petrified,Arcane Garms,Fire Forged Pendant,,,Royalty,,,,,,Light Deprived,Deafened,Mirror of Obfuscation,,
933,Iyeua - Divine #933,Sacred Peach,Rejuvenation,Imbued,Tangerine,Frozen,Silver Hoop,Ancient Tarnished,Natural Gown,Pendant of Wisdom,Golden Serpents,Golden Horns,Vindicator,,,,,,,,,,
934,Ascended Silria - Divine #934,Natural,Harmonic,Drake-Tempered,Pursed Frozen,,Chain of Pearls,Ascended,Mystic Amice,Silver Barbs,Silver Stars,Headdress of the Goddess,Apostle,,,Sacrificial,,,,,,,
935,Orauiv - Divine #935,Amethyst,Tranquility,Tainted,Pursed Frozen,Life Giving,Jeweled,Chestnut,Shimmering Cape,Obsidian Band,Morganite,Cradle of Light,Vindicator,,,,,,,,,,
936,Yuei Re - Divine #936,Emerald,Warm,Cosmic,Amber,Frozen,Silver Double Chained,Frost,Shimmering Cloak,Silver Charge,Super Lunar,Druidic Crown,Vindicator,,,,,,,,,,
937,Rasylvia - Divine #937,Laguna,Perceptive,Tainted,Pursed Frosted,Life Giving,Chain of Pearls,Dusk,Shimmering Dress,Silver Rings,Silver Divine,Gems of Wisdom,Vindicator,,,,,,,,,,
938,Orauvanas - Divine #938,Heated,Passionate,Imbued,Pursed Amber,Passionate,Golden Bridge,Electric,Purity Gown,Silver Divine,Obsidian,Spring Crown,Vindicator,,,,,,,,,,
939,Iaze - Divine #939,Laguna,Retribution,Refined,Toxic,Hazel,Chain of Pearls,Fiery,Shimmering Cape,Gold Charge,Golden Tears,Azurite Spikes,Vindicator,,,,,,,,,,
940,Disciple Sasii - Divine #940,Sky,Warm,All-Seeing,Raspberry,,Chain of Pearls,Disciple,Life Mage,Golden Columns,Golden Dreamcatchers,Revitalized Crown,Apostle,,,Loyalty,,,,,,,
941,Ar Uwria - Divine #941,Natural,Combative,Refined,Frosted,Passionate,Silver Frayed Ring,Frosted Focus,Tranquil Gown,Aegian,Super Solar,Vitality Spikes,Vindicator,,,,,,,,,,
942,Tru Lasei Su - Divine #942,Fandango,Warm,Cosmic,Deep Sea,Frozen,Jeweled,Flames,Arcane Robes,Pendant of Life,Silver Stars,Revitalized Crown,Vindicator,,Burning,,,,,,,,
943,Figi - Divine #943,Amethyst,Harmonic,Tainted,Pursed Void,Frost,Silver Bridge,Heart Seer,Arcane Cloak,Tarnished Band,Super Solar,Silver Chandelier,Vindicator,,,,,Tears,,,,,
944,Master Loz - Divine #944,Sky,Tranquility,Serpentheart,Pursed Crimson,,Blessed Stud,Master,Red Gilded,Amarashen,Pearls,Cradle of Light,Apostle,,,Sky Torn,,,,,,,
945,Keeper Tru Laskara - Divine #945,Fandango,Cosmic,Lifebreath,Tangerine,,Chain of Pearls,Keeper,Arcane Tassel,Tri Azurite,Solar,Mystical Horns,Apostle,,,Last Hope,Eclipsed,,,,,,
